file_name,folder_name,width,height,size_kb,file_type,mod_date,orientation,dpi_x,dpi_y,color_space,has_transparency,download_link
florence_santamariadelfiore_0028.jpg,1. santamariadelfiore,2252,4000,1651.3818359375,JPEG,2024-07-22 17:05:50,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOVfqYyDLPpN0KV0GvGeXx3Z7JMXsjZm422rkvz=s0
florence_santamariadelfiore_0029.jpg,1. santamariadelfiore,4000,3000,3726.744140625,JPEG,2024-07-22 17:02:30,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPKasJYP37afwnYAYf0nBvJPYk1cmj1PXH2kFtk=s0
florence_santamariadelfiore_0030.jpg,1. santamariadelfiore,3024,4032,2697.46484375,JPEG,2024-07-22 17:02:24,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipN1OQzLK1ToG5uErnj6F7_Q_oYWgny2zRj32sAw=s0
florence_santamariadelfiore_0031.jpg,1. santamariadelfiore,2576,1932,1255.025390625,JPEG,2024-07-22 16:50:40,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMwic-XhLpnZhARqeeR3lPvqi-T0HoEujCeB6F6=s0
florence_santamariadelfiore_0032.jpg,1. santamariadelfiore,3731,3216,3468.9404296875,JPEG,2024-07-22 16:59:22,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNAYyx1x_w3U1HlBq4HWzbtz8jZ62jNd95KRg1x=s0
florence_santamariadelfiore_0033.jpg,1. santamariadelfiore,4032,2268,1452.0107421875,JPEG,2024-07-22 16:59:12,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPgjb4jA4UJtBlOTypEfCIMIQiEV0wSQbISU_sF=s0
florence_santamariadelfiore_0034.jpg,1. santamariadelfiore,2252,2511,1694.8876953125,JPEG,2024-07-22 17:02:34,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPHhbCHL9MNOttE0XJK4225pmnNTp8Mitc3ERGt=s0
florence_santamariadelfiore_0035.jpg,1. santamariadelfiore,3024,4032,3901.4677734375,JPEG,2024-07-22 15:54:36,Vertical,,,RGB,False,https://lh3.googleusercontent.com/p/AF1QipObJrILfIGLilWhQtXRFQ3vmzV-ib7XEabEcZGQ=s0
florence_santamariadelfiore_0036.jpg,1. santamariadelfiore,3120,4208,1887.5498046875,JPEG,2024-07-22 16:59:42,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMiNGK_C2MOhn6sicmD5eO8y07X3_3mtX8dFfEo=s0
florence_santamariadelfiore_0037.jpg,1. santamariadelfiore,3472,4640,8847.3369140625,JPEG,2024-07-22 17:06:26,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOwrvtI1Hso-tutLmswp4NpLh8NbS8RM_JAZOz8=s0
florence_santamariadelfiore_0038.jpg,1. santamariadelfiore,4032,3024,7408.34375,JPEG,2024-07-22 16:58:56,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMaDV9ESXwiK7MzXMomHJGi-vmXeCKlWHdf0DyE=s0
florence_santamariadelfiore_0039.jpg,1. santamariadelfiore,6120,8160,7695.8974609375,JPEG,2024-07-22 17:05:18,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNUSIvk0UcyCCmoLy3KXPGiZuce_CKcuBFb9CvC=s0
florence_santamariadelfiore_0040.jpg,1. santamariadelfiore,4032,3024,2899.576171875,JPEG,2024-07-22 16:50:44,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPcpqD8MmEaQq5lzez3-Uuolp3gBHU5WMfNnSc4=s0
florence_santamariadelfiore_0041.jpg,1. santamariadelfiore,3000,4000,564.8134765625,JPEG,2024-07-22 16:50:52,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNoHw8WVkY6kK7n5q_GUg7t2LQ5elbvb3qUH6WO=s0
florence_santamariadelfiore_0042.jpg,1. santamariadelfiore,3024,4032,1864.8017578125,JPEG,2024-07-22 16:52:04,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNrLrrSXaX_cK0N24ln5OBGBhwGWy0VR3Y-PI6B=s0
florence_santamariadelfiore_0043.jpg,1. santamariadelfiore,4032,3024,3507.8193359375,JPEG,2024-07-22 17:01:52,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOcpTPkKfqxUXn0fvRzwQhaJrrFHJBPj4xkhfTp=s0
florence_santamariadelfiore_0044.jpg,1. santamariadelfiore,3000,4000,2935.6611328125,JPEG,2024-07-22 16:58:38,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMxpn4nIiBMFD9PcYc2cMqoHMpSXg3s9aJObvYc=s0
florence_santamariadelfiore_0045.jpg,1. santamariadelfiore,4832,3888,7137.3076171875,JPEG,2024-07-22 17:00:58,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMO6gH6OjLHxoDu2iSy0XkL2EbwHcMZJOCFFbSg=s0
florence_santamariadelfiore_0046.jpg,1. santamariadelfiore,3000,4000,3109.28125,JPEG,2024-07-22 17:46:22,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOk7ExfXD-NTlJKnE10ypT5rzfx1H5zwHrrb0F-=s0
florence_santamariadelfiore_0047.jpg,1. santamariadelfiore,2252,4000,1882.1162109375,JPEG,2024-07-22 17:00:36,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOl3QC53tU72Tnw_etwb8VtraCknVe_Od3zmrw=s0
florence_santamariadelfiore_0048.jpg,1. santamariadelfiore,3468,4624,4177.7890625,JPEG,2024-07-22 17:06:02,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipP3xvGH9y1ZiRAV_7sPJvrWsR9lbhUhXnSxMNFb=s0
florence_santamariadelfiore_0049.jpg,1. santamariadelfiore,9000,12000,18382.4921875,JPEG,2024-07-22 16:51:40,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNPMYAMOa6lE9_gs6WjQQxjqP4IIt1z9gJIyJjs=s0
florence_santamariadelfiore_0050.jpg,1. santamariadelfiore,9000,12000,18994.7978515625,JPEG,2024-07-22 16:52:06,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMI84ZhrbZ1OPcN4W2uuGJyh8cZV6BVP_hHZPYA=s0
florence_santamariadelfiore_0051.jpg,1. santamariadelfiore,4032,3024,2538.1357421875,JPEG,2024-07-22 17:07:54,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNOeJQyZP7CThI8vJcq1SqOCvT7J2HVed82dIHz=s0
florence_santamariadelfiore_0052.jpg,1. santamariadelfiore,899,1159,299.8837890625,JPEG,2024-07-22 17:05:04,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMWpQq-Z3qxUfJzfucrHRK8tqJF5ZJHI76QqPDb=s0
florence_santamariadelfiore_0053.jpg,1. santamariadelfiore,12000,9000,29929.7939453125,JPEG,2024-07-22 16:53:08,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMxGoGqJPkY8fDkqyJoY7AtL6Fmf2bEoIzQQnt2=s0
florence_santamariadelfiore_0054.jpg,1. santamariadelfiore,1932,2576,855.1904296875,JPEG,2024-07-22 17:05:10,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipP2Gwek3qzHzEAO8b2TQdc14ntv56rsu4RwYqvS=s0
florence_santamariadelfiore_0055.jpg,1. santamariadelfiore,3984,3056,3373.6015625,JPEG,2024-07-22 17:02:20,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPJosa92H3-qQ3Wc3sVMWQBXgFY8jRc2VQHRnHD=s0
florence_santamariadelfiore_0056.jpg,1. santamariadelfiore,1129,2037,648.5458984375,JPEG,2024-07-22 17:07:46,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMpVUMyz6dNkH3HZCe80mvRqdqtwolRxAr06uL-=s0
florence_santamariadelfiore_0057.jpg,1. santamariadelfiore,2268,4032,2065.3525390625,JPEG,2024-07-22 17:00:30,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPsKNR-beYxqullTBdZPeTbfbfi4qPTSaN1U4D5=s0
florence_santamariadelfiore_0058.jpg,1. santamariadelfiore,2715,3319,2001.443359375,JPEG,2024-07-22 17:02:06,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPczqoILCaayZCBitgxYfZACV6a8bgzefRFblAv=s0
florence_santamariadelfiore_0059.jpg,1. santamariadelfiore,3000,4000,1806.083984375,JPEG,2024-07-22 17:00:22,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOyKhwwIkgNpQ3jjCm-FlNM6L1m9QUB3-U-LcIH=s0
florence_santamariadelfiore_0060.jpg,1. santamariadelfiore,3024,4032,1847.9755859375,JPEG,2024-07-22 16:52:08,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMXCIrcaH39x3nhDWG5eySE7lfCtSLxl6Hy75pN=s0
florence_santamariadelfiore_0061.jpg,1. santamariadelfiore,4181,3595,2269.7119140625,JPEG,2024-07-22 16:51:38,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipP4VF3XGRn-272_Y1DNZBb6jFt-5vi9BiqGsLhL=s0
florence_santamariadelfiore_0062.jpg,1. santamariadelfiore,2592,1944,2256.0048828125,JPEG,2024-07-22 17:02:16,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMDrVowD31zDfWYrs0IAXESMAln5wEEzynm5HHI=s0
florence_santamariadelfiore_0063.jpg,1. santamariadelfiore,3086,4368,6555.83203125,JPEG,2024-07-22 17:06:10,Vertical,300,300,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNth55rMBUA1mn5indb5KuFsm3PBuLjERPQOvMD=s0
florence_santamariadelfiore_0064.jpg,1. santamariadelfiore,5808,3204,2073.0078125,JPEG,2024-07-22 17:02:10,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNLFAhNRlG8X5PpzUg7o1hm-UPTPoAWSn6ggg0j=s0
florence_santamariadelfiore_0065.jpg,1. santamariadelfiore,4032,2268,1487.2119140625,JPEG,2024-07-22 16:50:32,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOm6TxyRJiSxoTG36B8gVEXmteDxGeg2m4qBAWV=s0
florence_santamariadelfiore_0066.jpg,1. santamariadelfiore,4096,3072,3129.3330078125,JPEG,2024-07-22 16:51:16,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipN1_NW1wm9PbLa12BxKIZjTxQAn5STz_x17HOQr=s0
florence_santamariadelfiore_0067.jpg,1. santamariadelfiore,3024,4032,2374.2939453125,JPEG,2024-07-22 17:01:56,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipO_VNAJEPX_lzs1BR_OmCCMZrGD_HhHlAKeQUgu=s0
florence_santamariadelfiore_0068.jpg,1. santamariadelfiore,3825,2719,3423.5380859375,JPEG,2024-07-22 15:53:56,Horizontal,,,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNl6s9yJ3VdAnx-EPG2ye6P-nY3E3lPMZgDDjO4=s0
florence_santamariadelfiore_0069.jpg,1. santamariadelfiore,3264,2448,3017.45703125,JPEG,2024-07-22 16:59:18,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMXxCaJ-WcxT5NrRIl3X6H0BWP_B6qOrVn-0rJw=s0
florence_santamariadelfiore_0070.jpg,1. santamariadelfiore,6336,3846,4129.8828125,JPEG,2024-07-22 17:06:18,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPkrFBbqJtf3-wvSTnDk9aWLID5z19ZmIs_-dJr=s0
florence_santamariadelfiore_0071.jpg,1. santamariadelfiore,3120,4160,517.544921875,JPEG,2024-07-22 16:51:10,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOwDL2sh0C1Rs_Z8l0Y2wuVPPbAVDHGKjBvD87W=s0
florence_santamariadelfiore_0072.jpg,1. santamariadelfiore,4032,3016,1290.0146484375,JPEG,2024-07-22 16:50:18,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPByKqf2_Ez5NpNhXBFNncqgB9skIrtnh5ouWju=s0
florence_santamariadelfiore_0073.jpg,1. santamariadelfiore,2976,3968,1315.716796875,JPEG,2024-07-22 16:51:44,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipM80dDxwLn7L-QDAfB5Yfu4fA_TIc2r6NIHV5SX=s0
florence_santamariadelfiore_0074.jpg,1. santamariadelfiore,1840,3264,1086.978515625,JPEG,2024-07-22 17:00:50,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMKZuhUAqkJODbtqhS8Mz2WNRRXFiQA8pEQloy_=s0
florence_santamariadelfiore_0075.jpg,1. santamariadelfiore,2736,3648,4448.9765625,JPEG,2024-07-22 17:01:48,Vertical,96,96,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOFVE-j_w4SnjCWEUjeRSLNuNHwBo9swapCKekD=s0
florence_santamariadelfiore_0076.jpg,1. santamariadelfiore,4618,3464,3042.7060546875,JPEG,2024-07-22 17:01:00,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOclVd7mRcH3ThHHeswPKTPATMs1gK0_izMNz9S=s0
florence_santamariadelfiore_0077.jpg,1. santamariadelfiore,3000,4000,5683.1484375,JPEG,2024-07-22 16:58:52,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOHkHPOABrLHLKV2cyQA5BRXuhhn7BoBTOaxQu6=s0
florence_santamariadelfiore_0078.jpg,1. santamariadelfiore,1848,3015,2476.6044921875,JPEG,2024-07-22 17:00:10,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipM6VbZssvDvfmqlmThljc5mGM3uzeanZSvdjS8s=s0
florence_santamariadelfiore_0079.jpg,1. santamariadelfiore,3024,4032,3554.1767578125,JPEG,2024-07-22 17:00:46,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMZ5olL7crv_3Y_lw7SOq9h4PXaOfO-s9TEoiJP=s0
florence_santamariadelfiore_0080.jpg,1. santamariadelfiore,3024,4032,2763.201171875,JPEG,2024-07-22 17:01:34,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOV71vWnZNf5uZo4s4QGa060VQZNujZVAVc8HHq=s0
florence_santamariadelfiore_0081.jpg,1. santamariadelfiore,3472,4624,3769.126953125,JPEG,2024-07-22 16:59:08,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMlQuEgG2qmrusiWYoE1DvEt6EH7I2UNyBF_VNE=s0
florence_santamariadelfiore_0082.jpg,1. santamariadelfiore,3000,4000,5434.919921875,JPEG,2024-07-22 17:05:58,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPrM_UmbrayYiZJOlgE7LepRmMNDcDuDzAQNIIY=s0
florence_santamariadelfiore_0083.jpg,1. santamariadelfiore,3072,4096,2570.001953125,JPEG,2024-07-22 17:05:22,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOUkKHTHEbgljBuQyARww5Y6Vub2o_2PYw-9TRw=s0
florence_santamariadelfiore_0084.jpg,1. santamariadelfiore,3468,4624,3510.5625,JPEG,2024-07-22 17:01:12,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipO-Lw-eXixSddeiVnfjsupgWZV7Jq6DUBLELugh=s0
florence_santamariadelfiore_0085.jpg,1. santamariadelfiore,2592,4608,1689.5048828125,JPEG,2024-07-22 16:59:28,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipO1YglWOPDdcAdWbah7Uk-sjn92cu-mOAHiQk0z=s0
florence_santamariadelfiore_0086.jpg,1. santamariadelfiore,3472,4624,2934.29296875,JPEG,2024-07-22 16:59:34,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNOZ1SefV-0R5PfwGUNxuLHQPwl3L_fXwOCXT5-=s0
florence_santamariadelfiore_0087.jpg,1. santamariadelfiore,3024,4032,1701.296875,JPEG,2024-07-22 16:59:38,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOjSVchjRwxoIM6yPdpJomcR0Nq7JYEBtqsdHux=s0
florence_santamariadelfiore_0088.jpg,1. santamariadelfiore,3024,4032,2701.037109375,JPEG,2024-07-22 16:59:02,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipPITEjlvbuaem7_AEMrvr3igoF3e1OdB40pCGUi=s0
florence_santamariadelfiore_0089.jpg,1. santamariadelfiore,2268,4032,1981.544921875,JPEG,2024-07-22 17:00:00,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNuFk9cgtKDAYnzNfhKNlO_7CEPdNmdhlB80iGc=s0
florence_santamariadelfiore_0090.jpg,1. santamariadelfiore,4000,2252,1893.6630859375,JPEG,2024-07-22 16:50:06,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMNfkpc2v0i70dfUJ7D4Z9F5THhJyge0fb9O3DE=s0
florence_santamariadelfiore_0091.jpg,1. santamariadelfiore,2500,2500,823.4326171875,JPEG,2024-07-22 16:51:40,Horizontal,300,300,RGB,False,https://lh3.googleusercontent.com/p/AF1QipP1AlkS_lC6dDfGHnD8QYntO6M1fB4YhaCDkxfw=s0
florence_santamariadelfiore_0092.jpg,1. santamariadelfiore,3000,4000,1454.5087890625,JPEG,2024-07-22 17:01:20,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipOV9XP0M-ZHNdO5uDAqNNKZo83CrotcMRE_EjIf=s0
florence_santamariadelfiore_0093.jpg,1. santamariadelfiore,4000,3000,5750.3193359375,JPEG,2024-07-22 15:53:42,Horizontal,,,RGB,False,https://duomo.firenze.it/application/mediaArchive/Image/21a4d73b222e949c48b158bf85b0514b_FABIO_MUZZI_%C2%A9_2022_ALTA_094.JPG
florence_santamariadelfiore_0094.jpg,1. santamariadelfiore,4032,3024,2902.3115234375,JPEG,2024-07-22 17:05:30,Horizontal,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMO7iDtNBwq4xH0ocuQfGgx0O1SQL8ZVTqZsRrf=s0
florence_santamariadelfiore_0095.jpg,1. santamariadelfiore,3024,4032,2266.75390625,JPEG,2024-07-22 17:06:12,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMe8koFg5WcZIbgRrJh_0_A7B5BbLqo83KHAArm=s0
florence_santamariadelfiore_0096.jpg,1. santamariadelfiore,3024,4032,3546.935546875,JPEG,2024-07-22 17:01:24,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipMnpurA-GsJLMtl9XU7e0_yeeRvEmqvDSd5XrFU=s0
florence_santamariadelfiore_0097.jpg,1. santamariadelfiore,3072,4080,3637.32421875,JPEG,2024-07-22 16:59:00,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipO0JopeWuYkOsNeQwSRE8KniNgTxL7dqNXgM2Qb=s0
florence_santamariadelfiore_0098.jpg,1. santamariadelfiore,2268,4032,3622.919921875,JPEG,2024-07-22 17:05:40,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipNltmKrrQXU2tXDVZpwJaU8aMSqBbS58P-og9dp=s0
florence_santamariadelfiore_0099.jpg,1. santamariadelfiore,3072,4080,3491.4697265625,JPEG,2024-07-22 17:01:06,Vertical,72,72,RGB,False,https://lh3.googleusercontent.com/p/AF1QipN7Y-dxpBXoXuqbSzGLPWEhFBw3fRBRUyytQNkE=s0
